Country Name,Country Code,Year,health_exp_per_capita,health_exp_percent,health_exp_ppp_per_capita,health_exp_total,Life Expectancy
Israel,ISR,2010,2247.64603052,7.35697387,2116.06877744,17135154278.2369,81.9742
Israel,ISR,2011,2460.49939112,7.39438605,2231.8163882,19107746171.5819,81.9892
Israel,ISR,2012,2514.56780376,7.73373175,2446.05593478,19891488611.6545,81.9849
Israel,ISR,2013,2853.69244395,7.89399062,2571.88587936,22935903720.4486,82.354
Israel,ISR,2014,2910.28863726,7.80830808,2599.13225388,23754802423.8865,82.3608
Italy,ITA,1995,1461.9435349,7.0951993,1559.33449502,83102718297.6181,78.1253
Italy,ITA,1996,1657.16942723,7.19380887,1631.75766126,94200138921.5184,78.4381
Italy,ITA,1997,1628.34510067,7.47161217,1753.35076923,92613755945.8075,78.7346
Italy,ITA,1998,1681.17136241,7.55160371,1863.96278581,95665375206.5918,78.8068
Italy,ITA,1999,1674.54428529,7.62970381,1920.51964036,95296640731.6218,79.205
Italy,ITA,2000,1587.96201092,7.91371676,2110.34022438,90391561547.7387,79.607
Italy,ITA,2001,1656.2203138,8.11320938,2292.65297312,94338309074.2207,79.8849
Italy,ITA,2002,1829.92886685,8.22996699,2299.90291958,104282156335.333,80.112
Italy,ITA,2003,2246.10766211,8.17185036,2334.11575386,128320130736.291,80.191
Italy,ITA,2004,2658.14553546,8.49431614,2453.7509372,152830077561.227,81.0175
Italy,ITA,2005,2788.51694126,8.70707069,2587.33351657,161382629458.29,81.0201
Italy,ITA,2006,2951.5916807,8.81849072,2824.75199502,171381219348.115,81.4137
Italy,ITA,2007,3210.65347894,8.48168567,2871.55217698,186933877504.296,81.5002
Italy,ITA,2008,3623.85312635,8.88584923,3136.0461791,212546233566.485,81.6454
Italy,ITA,2009,3488.47269061,9.41489657,3222.2850816,205819888746.014,81.7619
Italy,ITA,2010,3384.45359682,9.41991203,3275.0558989,200325808395.526,82.1319
Italy,ITA,2011,3559.49674092,9.27499911,3330.70801916,211305964528.028,82.2282
Italy,ITA,2012,3242.22329875,9.28206804,3304.59641037,192568610605.943,82.252
Italy,ITA,2013,3294.848511,9.21721878,3257.46687032,196653033378.782,82.6522
Italy,ITA,2014,3257.7534099,9.24791783,3238.88900053,198012767760.358,82.9008
Jamaica,JAM,1995,97.23829212,4.16409664,261.43233339,242078617.771814,71.4881
Jamaica,JAM,1996,122.88917279,4.72996836,299.29538423,308739384.362304,71.3277
Jamaica,JAM,1997,175.97628168,5.97090539,376.43968981,446177831.539905,71.2161
Jamaica,JAM,1998,187.3717913,5.48311356,338.23894435,479342198.74966,71.1697
Jamaica,JAM,1999,172.56573064,5.04149057,316.37612705,445214925.78704,71.1885
Jamaica,JAM,2000,199.94432115,5.80932261,373.22211861,519874229.705146,71.2814
Jamaica,JAM,2001,185.60803567,5.33784359,352.98923715,485982160.004406,71.2872
Jamaica,JAM,2002,179.11609316,4.85575957,303.7062767,471931320.8298,71.478
Jamaica,JAM,2003,162.21865693,4.55821974,303.70680859,429851052.600705,71.5846
Jamaica,JAM,2004,183.47279882,4.80457328,332.07000441,488780526.21282,71.542
Jamaica,JAM,2005,170.74928948,4.06830563,285.18436267,457247473.317982,71.4929
Jamaica,JAM,2006,187.06848565,4.22114615,341.93644427,503484353.303625,71.3946
Jamaica,JAM,2007,230.49139195,4.87190883,408.82774665,623388401.62692,71.4046
Jamaica,JAM,2008,272.61925723,5.40429222,456.94491018,740800302.9273,71.5021
Jamaica,JAM,2009,229.12732279,5.15809611,418.17366126,625420212.106008,71.7174
Jamaica,JAM,2010,255.65730574,5.29687787,426.41210452,700821356.318059,71.9789
Jamaica,JAM,2011,273.30519289,5.21156436,433.74205157,752233734.103706,72.245
Jamaica,JAM,2012,302.92071233,5.65711987,480.89471243,836959325.939486,72.4047
Jamaica,JAM,2013,305.85417674,5.90574802,514.09869668,848199390.73688,72.4352
Jamaica,JAM,2014,266.19011641,5.36152479,476.17910904,740887217.198782,72.3572
Jordan,JOR,1995,131.95668437,8.4680132,450.65887569,570073725.63871,70.915
Jordan,JOR,1996,138.76295348,8.90916941,478.62199035,617233297.309355,71.1045
Jordan,JOR,1997,142.99059184,8.96952793,495.53878787,649927701.592774,71.3236
Jordan,JOR,1998,159.36872889,9.30817105,526.59164109,736495328.526027,71.521
Jordan,JOR,1999,162.57993177,9.359011,547.61631027,762727817.062452,71.7373
Jordan,JOR,2000,171.33885098,9.65470363,592.69454841,816853859.899208,71.9258
Jordan,JOR,2001,183.2467845,9.90197276,643.30035715,888788501.865446,72.1412
Jordan,JOR,2002,187.83549667,9.68129541,663.43614108,927707308.765005,72.3587
Jordan,JOR,2003,185.09947118,9.15453269,652.81188121,933371117.198464,72.585
Jordan,JOR,2004,199.7528181,9.05278809,702.19655922,1033048265.91041,72.7877
Jordan,JOR,2005,209.67503514,8.88253327,745.69566163,1118193188.23968,72.9772
Jordan,JOR,2006,220.1255759,8.08490328,729.23780047,1217342422.09228,73.2248
Jordan,JOR,2007,247.93547271,8.34550992,802.6847951,1427965511.97656,73.4074
Jordan,JOR,2008,320.87017999,8.77647005,884.45821251,1928441012.19087,73.5631
Jordan,JOR,2009,362.72512678,9.54302829,980.2638588,2273149401.63801,73.7075
Jordan,JOR,2010,341.27324975,8.4176322,861.11594911,2224389009.85603,73.7973
Jordan,JOR,2011,357.75833291,8.38611431,865.82044,2418579058.79096,73.9286
Jordan,JOR,2012,354.05588298,8.00466753,834.67704793,2476426524.74441,74.0873
Jordan,JOR,2013,336.79188459,7.23316979,763.08103195,2429896866.32104,74.2816
Jordan,JOR,2014,358.9124715,7.45299586,797.59333291,2661724678.38661,74.606
Japan,JPN,1995,2844.84682989,6.6226014,1533.51562077,353244630867.099,79.6837
Japan,JPN,1996,2455.15181166,6.49028939,1567.22639237,305445436888.999,80.3627
Japan,JPN,1997,2333.36950719,6.72554817,1675.08857919,290831175376.151,80.5836
Japan,JPN,1998,2195.83911607,7.00892123,1724.9749588,274370097553.428,80.6487
Japan,JPN,1999,2597.75851006,7.34097027,1826.15805981,325395230970.151,80.6129
Japan,JPN,2000,2838.59924418,7.53324651,1973.95447114,356414521099.734,81.1788
Japan,JPN,2001,2531.11146199,7.74668514,2054.78528765,322250986894.553,81.5101
Japan,JPN,2002,2450.73003946,7.84847852,2137.32455964,312433769810.568,81.7952
Japan,JPN,2003,2694.42649204,7.99594428,2234.58053727,344062096474.198,81.854
Japan,JPN,2004,2927.43451424,8.03487741,2359.95332661,374088074271.629,82.1275
Japan,JPN,2005,2927.57155493,8.18154267,2490.66938769,374049962430.856,82.0073
Japan,JPN,2006,2791.22357466,8.19413457,2604.02162375,356998890810.789,82.3699
Japan,JPN,2007,2806.5745978,8.24853451,2747.22483946,359333332278.592,82.5488
Japan,JPN,2008,3255.55652263,8.59902664,2879.78712185,416984701644.731,82.6332
Japan,JPN,2009,3741.59008597,9.51396085,3031.26409483,479041391092.094,82.9699
Japan,JPN,2010,4110.46410653,9.57849715,3232.15335908,526375339852.861,82.916
Japan,JPN,2011,4654.23371723,10.07184997,3456.72990538,594806414828.236,82.6705
Japan,JPN,2012,4748.91860209,10.16980518,3621.57581372,605558355545.084,83.1676
Japan,JPN,2013,3960.20307293,10.24737667,3713.12664985,504125930777.543,83.4018
Japan,JPN,2014,3702.95277544,10.22874408,3726.67637444,470671702170.205,83.6434
Kazakhstan,KAZ,1995,48.24803899,4.61783479,270.11166849,768394071.339787,63.7169
Kazakhstan,KAZ,1996,58.17405281,4.34318179,263.64003174,913604476.394471,63.4551
Kazakhstan,KAZ,1997,66.96821697,4.67251837,297.92443913,1035706937.78916,63.3182
Kazakhstan,KAZ,1998,70.17699656,4.83111924,310.02053899,1069380863.53947,63.349
Kazakhstan,KAZ,1999,49.0230326,4.37611572,296.28547152,738286576.819666,63.5279
Kazakhstan,KAZ,2000,50.81343348,4.16032948,318.50075333,760004786.615028,63.793
Kazakhstan,KAZ,2001,51.40540825,3.47096531,308.75995499,768140117.580964,64.1081
Kazakhstan,KAZ,2002,59.31010068,3.61480665,356.8607428,890299117.135562,64.4405
Kazakhstan,KAZ,2003,75.35645281,3.69562808,403.27174315,1140845754.50719,64.7533
Kazakhstan,KAZ,2004,111.70717434,3.95180407,480.69332032,1708502473.58664,65.04
Kazakhstan,KAZ,2005,149.99366131,4.06951322,554.79502643,2317664856.10463,65.3556
Kazakhstan,KAZ,2006,194.01746518,3.72656036,574.05740575,3027268478.50463,65.7223
Kazakhstan,KAZ,2007,212.10067325,3.18543508,543.29500894,3341697435.33887,66.18
Kazakhstan,KAZ,2008,305.81673433,3.64857277,648.81251495,4867368745.90381,66.7589
Kazakhstan,KAZ,2009,295.31862924,4.13485255,741.26549823,4754144426.96372,67.4605
Kazakhstan,KAZ,2010,401.207775,4.42042194,849.49397234,6543949163.89101,68.2575
Kazakhstan,KAZ,2011,460.55481369,4.05524966,842.47592164,7624164855.12396,69.1076
Kazakhstan,KAZ,2012,521.64006276,4.3153085,943.00901743,8774744841.89215,69.9395
Kazakhstan,KAZ,2013,582.09765059,4.29914863,994.24818599,9953605552.83034,70.7189
Kazakhstan,KAZ,2014,538.78277714,4.35593983,1068.06212381,9359530205.77385,71.4149
Kenya,KEN,1995,14.06076302,4.2546112,68.31216992,384885758.36535,55.8557
Kenya,KEN,1996,17.77305628,4.14837559,68.76828068,499707730.126537,55.5748
Kenya,KEN,1997,18.72413933,4.1175352,67.99863318,540046214.08755,55.4779
Kenya,KEN,1998,21.41707874,4.49260472,75.57269544,633187665.935796,55.5681
Kenya,KEN,1999,17.86151124,4.1968479,71.54775588,541225938.816717,55.8658
Kenya,KEN,2000,19.15153877,4.68273816,80.11587906,594958256.016536,56.0836
Kenya,KEN,2001,18.83813091,4.62224717,81.8396119,600244639.926986,56.5005
Kenya,KEN,2002,18.25194579,4.53836443,79.9546703,596692246.607234,56.7587
Kenya,KEN,2003,19.7565643,4.44734056,80.15061759,662854049.488994,57.3694
Kenya,KEN,2004,20.04934047,4.28974554,81.34194075,690448360.352745,57.9472
Kenya,KEN,2005,23.1303791,4.36354595,88.11569198,817636696.026113,58.5098
Kenya,KEN,2006,30.20273541,4.24362134,91.4932173,1095936910.30806,59.0588
Kenya,KEN,2007,34.9858061,4.07795506,94.07296852,1303240169.37836,59.4073
Kenya,KEN,2008,36.60045187,3.89959146,89.54680272,1399763858.84726,59.9545
Kenya,KEN,2009,39.2894476,4.16756719,97.01443575,1542896135.6216,60.4828
Kenya,KEN,2010,39.41334629,3.97371597,98.83523898,1589473765.53391,60.9149
Kenya,KEN,2011,52.98809604,5.2314281,137.20624298,2194764500.49222,61.2827
Kenya,KEN,2012,65.05859332,5.49053237,149.2181468,2767786304.5139,61.5373
Kenya,KEN,2013,69.99987383,5.56790477,158.0382434,3058496157.29631,61.7291
Kenya,KEN,2014,77.69658603,5.72029126,168.9817873,3485747236.15529,61.9904
Kyrgyz Republic,KGZ,1995,19.39714935,5.97060065,73.33475754,89074328.4478696,62.9186
Kyrgyz Republic,KGZ,1996,22.33119904,5.69307187,75.18606212,103994026.83222,63.4469
Kyrgyz Republic,KGZ,1997,19.53619575,5.23371462,76.00404935,92499217.7439885,64.1625
Kyrgyz Republic,KGZ,1998,20.010429,5.8769337,86.58470604,96402402.8434177,64.5788
Kyrgyz Republic,KGZ,1999,13.62715252,5.33664004,81.46111895,66686623.9511686,64.9161
Kyrgyz Republic,KGZ,2000,12.90954583,4.6771627,76.03104173,63964863.1626083,65.2419
Kyrgyz Republic,KGZ,2001,14.61432556,4.78581,83.07579095,73046578.8402701,65.3191
Kyrgyz Republic,KGZ,2002,17.36711636,5.43420861,95.19906651,87320454.29833,65.3418
Kyrgyz Republic,KGZ,2003,20.62756004,5.42793328,103.33204903,104187062.31291,65.4485
Kyrgyz Republic,KGZ,2004,24.38454723,5.57289951,116.05640032,123812904.304417,65.6494
Kyrgyz Republic,KGZ,2005,27.98573378,5.82230709,124.00449222,143160181.584969,65.7894
Kyrgyz Republic,KGZ,2006,37.0517337,6.73429073,150.91220216,191433117.635745,65.7816
Kyrgyz Republic,KGZ,2007,50.10047587,6.87338793,169.59303505,261972231.996326,66.0466
Kyrgyz Republic,KGZ,2008,58.60578527,6.07102722,163.31406661,310671494.717816,66.6158
Kyrgyz Republic,KGZ,2009,59.02054616,6.79492613,186.69943548,317548834.722861,67.1401
Kyrgyz Republic,KGZ,2010,58.27948099,6.65733621,181.43822254,318472128.582965,67.5214
Kyrgyz Republic,KGZ,2011,69.08178594,6.17973864,179.21080198,383668287.945954,67.7481
Kyrgyz Republic,KGZ,2012,81.66090544,6.97356873,202.24289489,461239575.948377,68.1419
Kyrgyz Republic,KGZ,2013,85.26070729,6.6786385,214.33444519,489882275.328823,68.4623
Kyrgyz Republic,KGZ,2014,81.5662616,6.48376219,215.05762807,476641992.931001,68.8293
Cambodia,KHM,1995,17.33401911,5.38707902,43.15394376,185377956.729509,56.562
Cambodia,KHM,1996,23.62764576,7.42653701,61.95748636,260427739.27385,56.832
Cambodia,KHM,1997,19.61882351,6.46012542,56.28157395,222452601.575684,57.2661
Cambodia,KHM,1998,16.19388105,6.02289105,54.25003265,188521211.977213,57.8595
Cambodia,KHM,1999,16.4908218,5.59977223,55.93190186,196707568.675674,58.6108
Cambodia,KHM,2000,17.63071233,5.86525812,63.72911176,215057754.113715,59.4914
Cambodia,KHM,2001,18.28470535,5.70229312,67.15479317,227624121.046385,60.4566
Cambodia,KHM,2002,20.11020685,5.94573973,74.37915712,255037321.453642,61.3945
Cambodia,KHM,2003,24.38114029,6.74284618,91.76420136,314546381.610162,62.3452
Cambodia,KHM,2004,26.18477225,6.43218295,97.64608352,343343479.432951,63.2558
Cambodia,KHM,2005,27.59677494,5.84121965,102.03902716,367590642.864303,64.1128
Cambodia,KHM,2006,24.09213888,4.47935339,87.98498475,325854851.496136,64.8859
Cambodia,KHM,2007,23.57187744,3.7458317,82.01514141,323611233.744851,65.5491
Cambodia,KHM,2008,41.26564542,5.55434947,130.34969165,574981472.987043,66.1469
Cambodia,KHM,2009,46.7363886,6.35516894,148.16601701,661055230.549591,66.7473
Cambodia,KHM,2010,46.59217577,5.95280478,146.5850061,669230723.620552,67.3108
Cambodia,KHM,2011,49.59668643,5.64142819,149.42168973,723769355.097603,67.8691
Cambodia,KHM,2012,59.12020728,6.23920837,177.61332658,876885990.023804,68.3714
Cambodia,KHM,2013,60.44287728,5.93281822,182.60314296,911391793.479926,68.7548
Cambodia,KHM,2014,61.28475128,5.67563855,183.23122805,939381002.396607,69.1174
Kiribati,KIR,1995,69.60400412,9.39105096,96.50716722,5410110.424914,63.146
Kiribati,KIR,1996,79.16330497,9.20390344,100.67305171,6246538.90621703,63.4703
Kiribati,KIR,1997,80.69424055,9.3572622,108.14300477,6470871.15080018,63.7971
Kiribati,KIR,1998,57.54799393,6.99500964,89.174498,4693384.19560124,64.1
Kiribati,KIR,1999,75.02544874,8.81717701,112.34834974,6224786.45762766,64.3933
Kiribati,KIR,2000,64.96270753,8.12191984,113.93320391,5483242.29027323,64.6739
Kiribati,KIR,2001,66.16585865,9.00297707,127.87918223,5680868.29084705,64.9179
Kiribati,KIR,2002,75.3118492,9.10312141,129.79988309,6577962.8472918,65.1233
Kiribati,KIR,2003,101.2036109,9.97939239,148.35015528,8996191.383461,65.2869
Kiribati,KIR,2004,117.32353674,10.39189376,160.77605581,10623059.6340714,65.4157
Kiribati,KIR,2005,115.64178875,10.05853597,157.24796629,10677090.7154364,65.5174
Kiribati,KIR,2006,121.34292302,10.92704338,164.69733828,11437419.8948612,65.6014
Kiribati,KIR,2007,174.4447992,13.65860476,222.3895035,16800778.6104832,65.6766
Kiribati,KIR,2008,167.77481341,12.22926894,204.10699751,16515249.3078699,65.7455
Kiribati,KIR,2009,154.75066535,12.24187853,200.1707329,15562655.4114961,65.8083
Kiribati,KIR,2010,154.1581872,10.51872977,169.71112661,15824029.6002913,65.8595
Kiribati,KIR,2011,171.53966604,10.42241736,172.93854127,17953684.5249923,65.8958
Kiribati,KIR,2012,170.27066867,10.37479425,176.85445205,18154258.6938142,65.9081
Kiribati,KIR,2013,158.05608582,10.15483768,177.70036582,17156039.7760228,65.8979
Kiribati,KIR,2014,154.17174778,10.21295042,183.56233104,17031352.9746053,65.8687
St. Kitts and Nevis,KNA,1995,314.96770317,5.85433464,698.41309394,13508334.8535494,67.2304
St. Kitts and Nevis,KNA,1996,343.00303149,6.06104992,775.35782301,14883244.5391992,67.4878
St. Kitts and Nevis,KNA,1997,353.75569332,5.64910189,775.95673256,15524568.6013969,67.8107
St. Kitts and Nevis,KNA,1998,361.65333144,5.59305987,776.52434581,16054153.0360342,67.8906
St. Kitts and Nevis,KNA,1999,405.17499905,5.97556059,875.428807,18207754.1072638,68.7251
St. Kitts and Nevis,KNA,2000,489.81244742,5.31565597,804.17346239,22308018.1054071,69.2488
St. Kitts and Nevis,KNA,2001,494.89439882,4.97210133,795.91225025,22872039.535703,69.7671
St. Kitts and Nevis,KNA,2002,496.52352106,4.85158469,790.73046035,23304331.4610309,70.1939
St. Kitts and Nevis,KNA,2003,480.46257291,4.94841062,789.08544712,22908935.9387234,70.6142
St. Kitts and Nevis,KNA,2004,489.42899454,4.72913659,798.10227319,23700109.6314795,70.9198
St. Kitts and Nevis,KNA,2005,530.66519967,4.80077315,900.39311345,26076357.2467341,71.151
St. Kitts and Nevis,KNA,2006,697.0013821,5.45901566,1102.17992557,34723214.8532738,71.3557
St. Kitts and Nevis,KNA,2007,717.40654843,5.29182061,1113.46371074,36203921.4665941,71.4372
St. Kitts and Nevis,KNA,2008,850.35350967,5.91390479,1304.91202808,43447111.8694979,71.4786
St. Kitts and Nevis,KNA,2009,685.64206072,5.00208583,1037.17377374,35459350.4544565,71.4884
St. Kitts and Nevis,KNA,2010,727.47988047,5.49998123,1103.53962857,38085026.7021291,71.4516
St. Kitts and Nevis,KNA,2011,807.90929119,5.88112635,1209.86355738,42817576.6144893,71.4
St. Kitts and Nevis,KNA,2012,789.52129007,5.78722052,1182.51605326,42357817.2118923,71.3619
St. Kitts and Nevis,KNA,2013,874.66648537,6.13575203,1304.45410137,47495264.8204581,71.2903
St. Kitts and Nevis,KNA,2014,770.53685321,5.08036532,1151.66876932,42336376.8641412,71.2275
"Korea, Rep.",KOR,1995,452.96005698,3.67276956,492.98029463,20425327849.3353,73.3752
"Korea, Rep.",KOR,1996,509.24403198,3.87615854,560.71614077,23183181782.4948,74.0207
"Korea, Rep.",KOR,1997,469.22787012,3.86772523,598.36753936,21562709852.3356,74.5313
"Korea, Rep.",KOR,1998,320.69930056,3.96643703,580.28117429,14844048175.4572,75.035
"Korea, Rep.",KOR,1999,437.4079753,4.20207908,688.83847959,20390516362.338,75.6173
"Korea, Rep.",KOR,2000,504.90403094,4.22599348,764.54526559,23734579176.7814,76.2351
"Korea, Rep.",KOR,2001,535.74076834,4.75962664,913.77622756,25371289862.5686,76.9195
"Korea, Rep.",KOR,2002,589.8871139,4.61261035,958.72810455,28091722115.4154,77.2304
"Korea, Rep.",KOR,2003,700.3558484,4.92542518,1053.51137196,33518540655.5388,77.4974
"Korea, Rep.",KOR,2004,789.63010326,4.95938228,1139.06196875,37933356382.4962,77.9571
"Korea, Rep.",KOR,2005,994.16532824,5.32851591,1290.55470375,47857229987.4461,78.4486
"Korea, Rep.",KOR,2006,1204.21663711,5.75710863,1488.97479887,58250246748.3969,79.0348
"Korea, Rep.",KOR,2007,1383.02730551,5.98674394,1668.62865623,67211946084.8662,79.4323
"Korea, Rep.",KOR,2008,1260.85425855,6.15807158,1768.47761798,61717176845.5608,79.9956
"Korea, Rep.",KOR,2009,1220.64759876,6.65612235,1889.8576024,60033890202.1879,80.5504
"Korea, Rep.",KOR,2010,1505.02144842,6.79430738,2069.90160198,74363711775.0204,80.7172
"Korea, Rep.",KOR,2011,1650.45694396,6.83252287,2140.43476465,82158756396.0507,81.1685
"Korea, Rep.",KOR,2012,1714.85850827,7.01258591,2245.55397641,85750470791.0453,81.3075
"Korea, Rep.",KOR,2013,1870.12576906,7.19693064,2380.2161346,93963734358.0899,81.8356
"Korea, Rep.",KOR,2014,2060.24849705,7.37311255,2530.57164113,103989124739.162,82.3641
Kuwait,KWT,1995,618.50986152,3.72426299,2164.37865043,1012519817.12175,75.6648
Kuwait,KWT,1996,666.27163497,3.46528433,2061.89390112,1091290308.5336,75.6015
Kuwait,KWT,1997,664.97591029,3.69448252,2225.6919662,1121319618.59488,75.5648
Kuwait,KWT,1998,651.78607783,4.4370724,2673.9824598,1151215204.62149,75.612
Kuwait,KWT,1999,596.04104673,3.66676805,2100.34129383,1104554657.81444,75.7223
Kuwait,KWT,2000,490.54855266,2.50942071,1478.10805283,946498715.899035,75.8728
Kuwait,KWT,2001,632.84553188,3.60960453,2123.59938113,1259376531.02569,76.0366
Kuwait,KWT,2002,665.5030839,3.56384791,2136.8924982,1359100380.48561,76.1881
Kuwait,KWT,2003,737.53974387,3.22905642,2257.34358584,1545878140.37787,76.3043
Kuwait,KWT,2004,756.08471383,2.7557707,2121.16747962,1637939583.30506,76.3876
Kuwait,KWT,2005,848.79383051,2.37794798,1990.36328375,1921333109.93151,76.4639
Kuwait,KWT,2006,957.2532629,2.25224274,1979.11506181,2287354757.20081,76.5541
Kuwait,KWT,2007,963.14051015,2.13286507,1919.60460948,2445019830.7993,76.6875
Kuwait,KWT,2008,1052.24177918,1.93147895,1704.4821513,2846619162.79964,76.8895
Kuwait,KWT,2009,1423.51880328,3.87051709,3004.51903029,4101503587.34308,77.1674
Kuwait,KWT,2010,1041.0251334,2.7596631,1992.46907837,3184988287.95208,77.4995
Kuwait,KWT,2011,1244.29539287,2.61661289,1996.64405008,4030497994.97389,77.8637
Kuwait,KWT,2012,1309.06660764,2.57201714,2017.85263455,4476459299.22375,78.227
Kuwait,KWT,2013,1252.53226545,2.5600271,1968.30494708,4501211424.50821,78.5831
Kuwait,KWT,2014,1385.77693451,3.04236844,2319.60464971,5200988514.2245,78.927
Lao PDR,LAO,1995,14.36920452,3.77081641,55.22100994,69802348.1137858,56.3441
Lao PDR,LAO,1996,14.5299938,3.66814697,57.22401582,72160351.8115748,56.8214
Lao PDR,LAO,1997,16.66626966,4.60735372,76.52131474,84475621.022153,57.3023
Lao PDR,LAO,1998,13.65951713,5.42938639,89.94799745,70552389.4720259,57.5489
Lao PDR,LAO,1999,10.07749984,3.77248131,63.63662174,52969425.1877773,57.8658
Lao PDR,LAO,2000,10.4578659,3.4118284,60.10731356,55875112.0753277,58.3168
Lao PDR,LAO,2001,13.20653713,4.31878741,80.95744799,71641515.1613,58.8867
Lao PDR,LAO,2002,12.91213311,4.04067662,84.89219435,71046946.5016247,59.3024
Lao PDR,LAO,2003,17.72999475,4.91118515,110.13976566,98915693.8846057,59.6426
Lao PDR,LAO,2004,19.08127472,4.54444753,110.20069457,107978911.031495,60.0803
Lao PDR,LAO,2005,20.41335503,4.31668409,112.7478376,117274969.626697,60.6881
Lao PDR,LAO,2006,25.13076593,4.14334297,123.11543044,146734445.964524,61.0743
Lao PDR,LAO,2007,29.40281233,4.14439212,130.09677419,174641943.821137,61.694
Lao PDR,LAO,2008,24.21617793,2.76996612,91.3786923,146397426.515088,62.2477
Lao PDR,LAO,2009,34.22456308,3.77060611,130.55824623,210588973.009945,63.023
Lao PDR,LAO,2010,30.01724366,2.74584753,102.16939814,187924274.687041,63.6895
Lao PDR,LAO,2011,27.80950229,2.19661784,90.49198615,177060570.430361,64.505
Lao PDR,LAO,2012,30.76082793,2.11887109,97.41470086,199116377.25154,65.1262
Lao PDR,LAO,2013,32.69756618,1.99960355,95.38842811,215149495.028487,65.7226
Lao PDR,LAO,2014,32.56967352,1.86554551,98.46778237,217868317.090272,66.3497
Lebanon,LBN,1995,460.51931116,12.56417697,1065.02365387,1396942041.58619,72.3835
Lebanon,LBN,1996,568.50776196,13.43730633,1204.8678562,1745872555.76584,72.6144
Lebanon,LBN,1997,665.04258285,13.06278796,1217.38518437,2056766555.29968,72.9402
Lebanon,LBN,1998,634.1640462,11.42224362,1110.26058134,1974761473.30081,73.2005
Lebanon,LBN,1999,599.32580443,10.8696945,1051.72481288,1891868393.13578,73.5135
Lebanon,LBN,2000,579.02985405,10.86159292,1061.17272599,1873381609.197,73.8949
Lebanon,LBN,2001,571.03309887,10.90442335,1088.13561113,1918599833.04989,74.3542
Lebanon,LBN,2002,544.44424389,10.04646111,1003.5090714,1917991049.03697,74.8356
Lebanon,LBN,2003,496.31485517,9.3023934,918.60703558,1837091569.07108,75.2753
Lebanon,LBN,2004,483.33329002,8.90980781,946.79770319,1867247482.67189,75.6933
Lebanon,LBN,2005,449.54107719,8.41980531,918.92592804,1792259586.71757,76.0737
Lebanon,LBN,2006,474.40473606,8.83001398,991.85834735,1924679464.78852,75.6766
Lebanon,LBN,2007,535.63233678,8.9037559,1115.47744961,2188286275.10966,76.7316
Lebanon,LBN,2008,566.24828665,8.07052509,1118.26104131,2326934480.44399,76.9557
Lebanon,LBN,2009,623.8993783,7.42448512,1123.46829459,2608986234.00501,77.2618
Lebanon,LBN,2010,630.23401555,7.19133602,1146.90697821,2733423241.95994,77.5292
Lebanon,LBN,2011,621.8523933,7.12492597,1117.3512263,2855358390.58996,77.7682
Lebanon,LBN,2012,626.08642193,6.9909271,1085.66597271,3083010445.77114,77.941
Lebanon,LBN,2013,597.18713684,6.63325169,1033.01042698,3157322420.59579,78.0365
Lebanon,LBN,2014,568.71483189,6.39370883,987.38532955,3191682233.18943,78.148
Liberia,LBR,1998,8.32850762,5.9246469,15.6648731,21305030.4059401,49.3671
Liberia,LBR,1999,9.72853256,6.0374042,18.58440422,26673252.7910987,50.4116
Liberia,LBR,2000,10.8176621,5.91313981,22.18496096,31284332.6408264,51.8517
Liberia,LBR,2001,11.00431411,6.40765167,28.95187595,32999407.0351131,53.1095
Liberia,LBR,2002,9.47151977,5.42610813,32.06361596,29083940.0256718,54.0612
Liberia,LBR,2003,4.50122074,3.43834059,13.68047553,14062812.8774716,53.045
Liberia,LBR,2004,12.8675592,8.77485716,33.39454551,40978582.3394338,55.9489
Liberia,LBR,2005,13.32028665,8.0358831,33.65925069,43554486.8156982,56.7648
Liberia,LBR,2006,18.42372745,10.90408771,49.92388994,62360706.361708,57.4946
Liberia,LBR,2007,21.47472033,10.23524323,53.48293647,75641201.9791166,58.1469
Liberia,LBR,2008,27.3681863,11.82501159,66.78454272,100517381.999953,58.6751
Liberia,LBR,2009,43.49805311,14.39018881,89.53313312,166227722.953583,59.1064
Liberia,LBR,2010,38.75852667,11.86712183,80.05559984,153405860.979164,59.3577
Liberia,LBR,2011,42.33896688,11.23228864,81.88426596,172724948.477207,59.4862
Liberia,LBR,2012,42.15033703,10.18650065,81.13406016,176616445.445121,59.7855
Liberia,LBR,2013,41.93196548,9.25436605,83.65994451,180042944.737155,59.9925
Liberia,LBR,2014,46.27042196,10.03633328,98.28589164,203430408.731321,59.2101
Libya,LBY,1995,190.08956028,3.27753681,611.42298291,927295273.141414,70.6415
Libya,LBY,1996,210.85851782,3.35009282,614.01966652,1048049279.23953,70.7358
Libya,LBY,1997,226.64868561,3.45644575,652.84187711,1147331910.31704,70.7197
Libya,LBY,1998,226.25880305,3.90036944,705.28556929,1166084473.84155,70.6567
Libya,LBY,1999,233.89026988,3.64702626,678.00516356,1226851296.10078,70.6007
Libya,LBY,2000,245.62061793,3.40765496,698.91296342,1310942081.70517,70.5421
Libya,LBY,2001,254.60896401,4.05766524,810.81466814,1382094603.18984,70.6533
Libya,LBY,2002,181.40405613,4.56836292,853.7272089,1001049440.48345,70.7883
Libya,LBY,2003,190.07338262,4.06371504,847.42845834,1066153155.27144,70.996
Libya,LBY,2004,202.01462319,3.46061724,693.74271829,1152134647.33785,71.2096
